
time,gFx,gFy,gFz,wx,wy,wz,
0.097849,-0.2304,0.9364,0.0376,0.1148,0.1368,-0.0421,
0.197314,-0.2844,0.9836,-0.0406,0.1234,0.3244,-0.0812,
0.297757,-0.2670,0.9613,-0.0032,0.0666,0.3195,-0.1264,
0.397911,-0.3032,0.9699,-0.0137,0.0293,0.1429,-0.0593,
0.498414,-0.3007,0.9748,-0.0564,0.0470,0.0116,-0.0043,
0.598767,-0.2885,0.9489,-0.0269,-0.0195,-0.0593,0.0269,
0.698922,-0.2766,0.9579,-0.0508,-0.0024,-0.0367,0.0214,
0.799963,-0.2785,0.9621,-0.0259,-0.0226,-0.0257,-0.0043,
0.899955,-0.2814,0.9567,-0.0450,-0.0293,-0.0275,0.0043,
1.000630,-0.2863,0.9584,-0.0423,-0.0379,-0.0324,-0.0024,
1.101090,-0.2851,0.9572,-0.0286,0.0067,-0.0263,0.0110,
1.201019,-0.2814,0.9591,-0.0271,-0.0165,-0.0244,0.0037,
1.303256,-0.2871,0.9611,-0.0459,-0.0177,-0.0299,0.0037,
1.404237,-0.2663,0.9535,-0.0369,0.0195,-0.0073,0.0189,
1.504443,-0.2819,0.9623,-0.0249,0.0312,-0.0183,-0.0079,
1.605523,-0.2839,0.9609,-0.0369,0.0037,-0.0379,0.0000,
1.705940,-0.2778,0.9579,-0.0320,0.0483,-0.0067,0.0189,
1.806343,-0.2932,0.9662,-0.0379,-0.0012,-0.0519,0.0140,
1.907806,-0.2704,0.9501,-0.0049,0.0764,-0.0599,0.0257,
2.007889,-0.2624,0.9594,-0.0816,-0.0250,0.0086,0.0092,
2.107099,-0.2912,0.9645,-0.0435,-0.0953,-0.0134,-0.0409,
2.207232,-0.2810,0.9606,0.0066,0.0171,-0.0031,0.0171,
