
time,gFx,gFy,gFz,wx,wy,wz,
0.098819,-0.2011,0.2531,0.9552,0.1484,0.1772,0.0165,
0.198902,-0.2243,0.2626,0.9528,0.1637,0.1332,-0.0892,
0.298834,-0.2389,0.2917,0.9323,0.1472,0.0446,-0.1173,
0.399568,-0.2519,0.3095,0.9176,0.0067,0.1057,-0.0250,
0.501290,-0.2551,0.2944,0.9391,-0.0360,0.0330,0.0214,
0.602764,-0.2524,0.2954,0.9357,-0.0440,0.0012,0.0177,
0.702514,-0.2560,0.2832,0.9435,-0.0043,-0.0043,-0.0055,
0.802753,-0.2568,0.2822,0.9438,-0.0067,-0.0214,-0.0122,
0.902636,-0.2455,0.2792,0.9464,0.0012,0.0073,-0.0012,
1.013438,-0.2504,0.2812,0.9445,-0.0012,-0.0147,-0.0006,
1.103170,-0.2489,0.2805,0.9460,0.0000,-0.0202,0.0043,
1.203598,-0.2455,0.2856,0.9379,-0.0049,-0.0177,0.0055,
1.304155,-0.2419,0.2812,0.9342,0.0183,-0.0501,-0.0275,
1.404208,-0.2419,0.2822,0.9374,0.0275,-0.0342,-0.0336,
1.505177,-0.2384,0.2817,0.9428,0.0037,0.0024,-0.0116,
1.605928,-0.2394,0.2878,0.9425,-0.0037,-0.0092,-0.0122,
1.706700,-0.2358,0.2775,0.9384,-0.0012,-0.0678,-0.0360,
1.806833,-0.2311,0.2812,0.9386,0.0171,-0.0061,-0.0275,
1.907494,-0.2282,0.2844,0.9379,-0.0293,0.0232,0.0024,
2.007131,-0.2411,0.2805,0.9364,-0.0299,0.0330,0.0079,
