
time,gFx,gFy,gFz,wx,wy,wz,
0.097720,-0.1852,0.7432,0.6479,-0.0024,0.0257,0.0055,
0.197704,-0.2096,0.7696,0.6555,0.0122,0.0312,0.1075,
0.297787,-0.1652,0.7542,0.6374,0.2016,0.0031,-0.0721,
0.397786,-0.2089,0.7654,0.6369,0.1747,0.0580,-0.0354,
0.497908,-0.2106,0.7955,0.6770,0.4685,-0.0874,0.0941,
0.598795,-0.1429,0.7999,0.5025,0.4960,0.0037,0.1203,
0.699098,-0.1654,0.8189,0.5277,-0.0721,0.0195,-0.0544,
0.800247,-0.1884,0.8079,0.5890,-0.0702,0.0446,-0.0098,
0.900256,-0.1752,0.8089,0.5668,0.0531,0.0153,0.0000,
1.000357,-0.1854,0.8148,0.5663,-0.0183,-0.0061,-0.0202,
1.101358,-0.1847,0.8104,0.5680,0.0031,-0.0055,-0.0043,
1.201520,-0.1845,0.8077,0.5609,-0.0330,-0.0214,0.0000,
1.302415,-0.1815,0.8077,0.5626,-0.0971,-0.0367,0.0000,
1.402840,-0.1862,0.8003,0.5746,-0.1399,-0.0330,-0.0220,
1.504555,-0.2011,0.7923,0.6032,-0.1692,-0.0440,-0.0037,
1.604715,-0.1793,0.7825,0.6137,-0.1045,-0.0104,0.0403,
1.704966,-0.1757,0.7769,0.6315,-0.0648,-0.0312,0.0257,
1.806315,-0.1759,0.7757,0.6183,-0.0208,-0.0024,0.0031,
1.906570,-0.1823,0.7749,0.6200,-0.0116,0.0006,-0.0006,
2.007492,-0.1769,0.7742,0.6205,-0.0305,0.0012,0.0049,
2.107677,-0.1774,0.7688,0.6247,-0.0073,-0.0055,-0.0128,
2.208944,-0.1857,0.7723,0.6247,-0.0147,0.0055,0.0024,
2.309134,-0.1764,0.7664,0.6247,-0.0092,0.0165,0.0208,
2.409675,-0.1903,0.7720,0.6137,-0.0043,0.0238,-0.0116,
2.511670,-0.1925,0.7664,0.6203,-0.0367,0.0293,-0.0061,
2.611292,-0.1854,0.7659,0.6284,-0.0244,0.0287,-0.0018,
2.711128,-0.1776,0.7605,0.6325,-0.0031,0.0305,-0.0147,
2.811230,-0.1774,0.7637,0.6271,0.0293,0.0000,0.0159,
2.912657,-0.2013,0.7659,0.6203,-0.0159,0.0189,-0.0147,
3.013397,-0.1976,0.7617,0.6286,-0.0140,0.0092,0.0012,
3.114557,-0.1876,0.7625,0.6374,-0.0018,0.0006,0.0195,
3.215406,-0.1761,0.7559,0.6264,0.0428,0.0018,-0.0067,
3.315600,-0.1896,0.7679,0.6159,0.0287,0.0220,-0.0043,
3.416876,-0.1781,0.7542,0.5734,0.0226,0.0055,0.0055,
3.517366,-0.2033,0.7757,0.6125,-0.0208,0.0336,-0.0128,
3.616825,-0.1947,0.7605,0.6425,-0.0458,0.0183,0.0031,
