
time,gFx,gFy,gFz,wx,wy,wz,
0.096650,-0.2482,0.2656,0.9613,0.2957,0.0562,-0.0648,
0.196672,-0.2541,0.3134,0.9357,0.2388,0.0061,-0.1918,
0.296784,-0.2678,0.3542,0.9105,0.1087,0.0287,-0.0757,
0.396902,-0.2568,0.3125,0.9359,-0.0428,0.0452,-0.0055,
0.497048,-0.2607,0.3203,0.9120,0.0177,0.0110,-0.0049,
0.597865,-0.2516,0.3108,0.9232,-0.0061,-0.0134,0.0024,
0.698392,-0.2585,0.3122,0.9279,-0.0330,0.0122,0.0092,
0.798717,-0.2580,0.3093,0.9313,-0.0342,-0.0067,-0.0012,
0.899893,-0.2577,0.3066,0.9223,0.0159,-0.0226,-0.0202,
0.999177,-0.2587,0.3073,0.9284,0.0079,0.0055,-0.0061,
1.099612,-0.2563,0.3029,0.9323,-0.0189,-0.0024,0.0037,
1.200308,-0.2570,0.2998,0.9289,-0.0177,-0.0043,0.0000,
1.301068,-0.2568,0.3032,0.9323,-0.0147,-0.0147,-0.0049,
1.403696,-0.2538,0.3034,0.9345,-0.0128,-0.0208,-0.0043,
1.504083,-0.2538,0.2990,0.9315,0.0031,-0.0043,-0.0031,
1.604970,-0.2504,0.2983,0.9337,-0.0128,-0.0104,0.0018,
1.705631,-0.2455,0.3012,0.9301,0.0098,-0.0165,-0.0012,
1.807160,-0.2509,0.2988,0.9357,-0.0018,0.0055,-0.0049,
1.907105,-0.2507,0.2990,0.9352,-0.0098,-0.0031,-0.0043,
2.008342,-0.2455,0.2976,0.9372,-0.0385,-0.0367,-0.0250,
2.107234,-0.2394,0.2841,0.9362,0.0037,-0.0079,-0.0287,
2.207437,-0.2509,0.3005,0.9398,0.0024,0.0116,-0.0189,
2.308252,-0.2494,0.2932,0.9430,0.0764,-0.0079,0.0037,
2.407510,-0.2467,0.2934,0.9455,-0.0031,-0.0079,0.0018,
