
time,gFx,gFy,gFz,wx,wy,wz,
0.099458,-0.2172,0.9633,-0.1412,0.0250,0.0812,0.0250,
0.199196,-0.2091,0.9706,-0.1517,0.0489,0.1600,0.0806,
0.299337,-0.1962,0.9660,-0.1595,0.0910,0.2150,0.1014,
0.399779,-0.1752,0.9638,-0.1810,-0.0440,0.0666,0.0104,
0.499979,-0.1979,0.9697,-0.1598,-0.0287,0.0165,0.0055,
0.600744,-0.1874,0.9684,-0.1634,-0.0269,0.0195,-0.0165,
0.701096,-0.1920,0.9687,-0.1476,-0.0605,-0.0446,-0.0122,
0.800751,-0.1932,0.9731,-0.1590,0.0263,-0.0012,0.0140,
0.901413,-0.1910,0.9762,-0.1551,0.0000,-0.0257,0.0055,
1.001723,-0.1830,0.9665,-0.1620,0.0140,-0.0128,0.0073,
1.102095,-0.1854,0.9684,-0.1603,-0.0281,-0.0055,-0.0287,
1.202763,-0.1901,0.9706,-0.1510,0.0116,-0.0079,-0.0073,
1.302673,-0.1888,0.9684,-0.1632,0.0226,-0.0147,-0.0012,
1.403077,-0.1937,0.9716,-0.1583,0.0354,-0.0159,-0.0073,
1.504302,-0.1854,0.9640,-0.1688,0.0299,-0.0293,0.0128,
1.604521,-0.1923,0.9689,-0.1586,0.0000,-0.0128,-0.0153,
1.705045,-0.1901,0.9716,-0.1678,-0.0104,-0.0012,-0.0134,
1.806121,-0.1950,0.9645,-0.1578,-0.0147,-0.0037,-0.0043,
1.906868,-0.1935,0.9684,-0.1566,-0.0348,-0.0305,-0.0360,
2.007413,-0.2167,0.9601,-0.1153,-0.0330,-0.0788,-0.0702,
2.108137,-0.2028,0.9780,-0.1874,0.0348,0.0281,-0.0031,
2.209364,-0.2008,0.9672,-0.1774,-0.0220,0.0116,-0.0428,
2.308347,-0.2199,0.9660,-0.1146,0.0421,0.0220,0.0226,
