
time,gFx,gFy,gFz,wx,wy,wz,
0.096822,-0.1610,0.3261,0.9354,-0.0330,0.0819,0.0666,
0.197916,-0.1864,0.2807,0.9995,-0.1038,0.1368,-0.0476,
0.297860,-0.1976,0.3606,0.9657,0.0250,-0.0702,-0.0220,
0.397984,-0.1808,0.3139,0.9220,0.0330,0.0977,0.0067,
0.498127,-0.1830,0.3093,0.9587,-0.0476,0.0849,-0.0043,
0.598237,-0.1950,0.3205,0.9359,-0.0128,-0.0110,0.0049,
0.699663,-0.1962,0.3200,0.9335,-0.0440,0.0000,-0.0049,
0.800073,-0.1959,0.3161,0.9526,-0.0379,-0.0049,-0.0037,
0.901982,-0.1964,0.3154,0.9477,0.0202,-0.0037,0.0012,
1.001913,-0.1957,0.3166,0.9420,0.0055,-0.0061,-0.0140,
1.102972,-0.1950,0.3137,0.9413,0.0403,-0.0128,-0.0171,
1.204268,-0.1979,0.3288,0.9394,0.0318,-0.0544,-0.0104,
1.304418,-0.1862,0.3215,0.9289,-0.0006,0.0018,-0.0067,
1.405007,-0.1908,0.3222,0.9384,-0.0037,0.0147,0.0018,
1.506794,-0.1893,0.3371,0.9372,-0.0483,0.0226,0.0367,
1.606773,-0.1898,0.3039,0.9543,-0.0574,0.0379,0.0428,
1.707439,-0.1950,0.3110,0.9469,-0.0086,-0.0403,0.0208,
1.808945,-0.1896,0.3059,0.9482,-0.0092,-0.0446,0.0086,
1.908408,-0.1864,0.3010,0.9293,0.0226,-0.0336,-0.0373,
2.009389,-0.1776,0.3193,0.9450,0.0287,-0.0745,-0.0067,
2.110302,-0.1798,0.3152,0.9330,-0.0269,0.0379,-0.0116,
2.211235,-0.1840,0.3130,0.9489,-0.0037,0.0342,-0.0055,
2.312616,-0.1857,0.3117,0.9452,0.0006,-0.0061,-0.0037,
2.413031,-0.1857,0.3103,0.9450,-0.0104,-0.0165,-0.0079,
2.515320,-0.1781,0.3171,0.9408,0.0073,-0.0024,0.0098,
2.616065,-0.1757,0.3027,0.9550,0.0269,-0.0684,-0.0006,
2.716688,-0.1732,0.3025,0.9662,0.0599,-0.2162,-0.0531,
2.817347,-0.1595,0.3271,0.9039,0.0348,0.0299,-0.0214,
2.916394,-0.1647,0.3261,0.9628,-0.0464,0.0043,-0.0043,
