
time,gFx,gFy,gFz,wx,wy,wz,
0.099024,-0.2599,0.4830,0.8353,-0.0886,0.0128,0.0764,
0.198899,-0.3029,0.5038,0.8663,-0.0134,0.0122,-0.0116,
0.299126,-0.2702,0.4896,0.8324,0.0391,0.0232,0.0489,
0.399501,-0.2712,0.4864,0.8341,-0.0434,0.0440,0.0043,
0.499657,-0.2758,0.4876,0.8524,-0.0281,-0.0605,-0.0672,
0.600429,-0.2648,0.4720,0.8504,-0.0012,-0.0403,0.0110,
0.701189,-0.2795,0.4903,0.8526,-0.0055,0.0220,-0.0134,
0.801096,-0.2763,0.4827,0.8529,0.0189,0.0049,-0.0098,
0.902074,-0.2768,0.4967,0.8282,0.0195,0.0104,-0.0269,
1.002745,-0.2719,0.4849,0.8436,-0.0153,0.0128,-0.0067,
1.103118,-0.2790,0.4857,0.8688,0.0715,-0.0519,-0.0648,
1.203002,-0.2646,0.4940,0.8118,0.0299,-0.0299,0.0031,
1.303975,-0.2651,0.4862,0.8473,-0.0214,0.0104,-0.0147,
1.404269,-0.2780,0.4911,0.8507,0.0263,-0.0660,-0.0165,
1.505009,-0.2580,0.4901,0.8324,-0.0195,-0.0568,-0.0305,
1.605752,-0.2766,0.5003,0.8331,-0.0098,0.0373,-0.0299,
1.705527,-0.2736,0.4859,0.8692,0.0031,0.0122,0.0153,
