
time,gFx,gFy,gFz,wx,wy,wz,
0.098493,-0.0012,0.6916,0.7637,0.1362,0.2792,0.0238,
0.198512,-0.0327,0.7058,0.6992,0.1350,0.3024,0.0183,
0.298808,-0.0437,0.7107,0.7038,0.0489,0.0702,-0.0116,
0.399319,-0.0420,0.7087,0.7078,-0.0354,-0.0568,-0.0079,
0.499601,-0.0401,0.7056,0.7070,-0.0434,-0.0641,-0.0037,
0.600320,-0.0364,0.7060,0.7126,-0.0458,-0.0354,-0.0110,
0.700617,-0.0318,0.7053,0.7192,-0.0330,0.0067,-0.0171,
0.800719,-0.0318,0.6999,0.7173,-0.0440,-0.0421,-0.0067,
0.900818,-0.0327,0.6958,0.7239,-0.0446,-0.0550,-0.0043,
1.001160,-0.0281,0.6958,0.7251,-0.0269,-0.0367,-0.0073,
1.101399,-0.0247,0.6914,0.7234,-0.0128,-0.0342,-0.0073,
1.201542,-0.0247,0.6911,0.7349,-0.0116,0.0031,-0.0024,
1.301765,-0.0257,0.6882,0.7273,-0.0061,0.0037,-0.0024,
1.401984,-0.0235,0.6936,0.7366,-0.0489,-0.0861,-0.0226,
1.504772,-0.0193,0.6853,0.7239,0.0079,-0.0342,0.0037,
1.606576,-0.0166,0.6889,0.7334,-0.0183,0.0379,-0.0049,
1.705303,-0.0244,0.6858,0.7534,-0.0073,-0.0220,-0.0116,
