
time,gFx,gFy,gFz,wx,wy,wz,
0.098558,-0.2731,0.7913,0.5292,0.2358,0.2217,0.0409,
0.198572,-0.2878,0.8016,0.5465,0.0977,0.2810,0.0098,
0.298787,-0.3435,0.8138,0.5360,0.2407,0.4215,-0.0104,
0.399496,-0.3393,0.8460,0.4234,0.2724,0.3311,0.0757,
0.499524,-0.3257,0.8199,0.4615,-0.0935,-0.0825,0.0018,
0.600454,-0.3293,0.8260,0.4808,0.0104,-0.0318,-0.0165,
0.700903,-0.3379,0.8196,0.4898,-0.0354,-0.0305,-0.0024,
0.801124,-0.3335,0.8174,0.4676,-0.0165,-0.0220,0.0098,
0.902262,-0.3337,0.8194,0.4803,-0.1075,-0.0806,0.0018,
1.002215,-0.3174,0.8057,0.4991,-0.2040,-0.1979,-0.0324,
1.102327,-0.3103,0.7972,0.5328,-0.1356,-0.0947,-0.0195,
1.202627,-0.3193,0.7925,0.5490,-0.1405,-0.0654,-0.0061,
1.303329,-0.3120,0.7837,0.5536,-0.0690,-0.0580,-0.0067,
1.403147,-0.3066,0.7762,0.5529,-0.0672,-0.1118,-0.0318,
1.505410,-0.3088,0.7850,0.5565,-0.1045,-0.0605,-0.0140,
1.603331,-0.3166,0.7818,0.5634,-0.1191,-0.0739,0.0024,
