
time,gFx,gFy,gFz,wx,wy,wz,
0.098804,-0.4253,0.9003,-0.0669,0.0092,0.0092,0.0513,
0.198935,-0.4214,0.9052,-0.0393,-0.0782,0.3604,0.0452,
0.299158,-0.4278,0.9125,-0.0161,-0.1839,0.3598,0.0574,
0.399021,-0.4117,0.9010,-0.0269,-0.1130,0.3158,-0.0012,
0.499223,-0.4224,0.9113,-0.0364,-0.0202,0.0666,-0.0140,
0.600385,-0.4234,0.9083,-0.0435,0.0031,-0.0299,0.0086,
0.699951,-0.4248,0.9056,-0.0347,-0.0238,-0.0073,0.0098,
0.800406,-0.4136,0.9118,-0.0337,0.0275,-0.0189,0.0098,
0.900602,-0.4051,0.9093,-0.0369,0.0324,-0.0104,0.0238,
1.001272,-0.4134,0.9078,-0.0432,-0.0073,-0.0299,-0.0012,
1.103803,-0.4143,0.9127,-0.0445,-0.0208,0.0269,-0.0061,
1.204045,-0.4141,0.9081,-0.0418,-0.0104,0.0586,-0.0122,
1.305958,-0.4202,0.9105,-0.0440,-0.0183,0.0421,-0.0134,
1.402738,-0.4165,0.9061,-0.0364,-0.0128,0.0147,-0.0122,
1.503756,-0.4207,0.9071,-0.0403,-0.0165,-0.0189,-0.0012,
1.604045,-0.4205,0.9081,-0.0288,0.0043,-0.0336,-0.0092,
1.704548,-0.4185,0.9105,-0.0291,0.0263,-0.1240,0.0159,
1.806001,-0.4234,0.9093,-0.0249,0.1026,-0.2700,0.0385,
1.904946,-0.4090,0.9039,-0.0288,0.1038,-0.3109,0.0226,
2.005913,-0.4104,0.9083,-0.0572,0.0641,-0.1668,0.0012,
2.106145,-0.4119,0.9103,-0.0569,0.0073,0.0049,-0.0018,
2.206085,-0.4185,0.9076,-0.0406,-0.0336,0.1063,-0.0177,
2.308302,-0.4263,0.9115,-0.0117,-0.0018,0.0147,-0.0128,
2.408159,-0.4119,0.8995,-0.0288,0.0641,-0.1136,-0.0177,
2.508625,-0.4097,0.8978,-0.0354,0.1362,-0.1533,-0.1069,
2.609339,-0.4547,0.9262,-0.0291,0.1649,-0.1918,-0.0098,
2.710408,-0.4341,0.8907,-0.0662,0.0177,0.0702,0.0110,
2.811038,-0.4300,0.9032,-0.0716,-0.0843,0.2071,-0.0116,
2.910105,-0.4349,0.9071,-0.0134,-0.0745,-0.0324,-0.0067,
