
time,gFx,gFy,gFz,wx,wy,wz,
0.096623,0.0125,0.7334,0.6916,0.0354,0.0660,0.0214,
0.196437,0.0137,0.7522,0.6560,0.0391,0.0922,0.0049,
0.296801,0.0029,0.7495,0.6804,0.0935,0.1643,0.0800,
0.396886,-0.0027,0.7547,0.6538,-0.0660,0.1197,0.0519,
0.496998,-0.0051,0.7493,0.6855,-0.0562,0.0593,-0.0086,
0.597670,-0.0117,0.7481,0.6794,0.0153,-0.0269,-0.0226,
0.698081,-0.0139,0.7520,0.6630,0.0110,-0.0513,-0.0293,
0.797807,-0.0159,0.7654,0.6540,-0.0110,-0.0024,-0.0214,
0.898937,-0.0147,0.7542,0.6569,-0.0073,0.0073,0.0024,
0.999380,-0.0147,0.7493,0.6687,-0.0360,0.0073,-0.0183,
1.099706,-0.0139,0.7483,0.6870,-0.0110,-0.0183,0.0000,
1.199654,-0.0054,0.7390,0.6723,0.0159,-0.0348,-0.0067,
1.306056,-0.0100,0.7532,0.6606,0.0232,-0.0452,-0.0202,
1.410907,-0.0181,0.7547,0.6779,-0.0263,-0.0544,0.0128,
1.510004,-0.0007,0.7517,0.6682,0.0244,-0.0153,0.0202,
1.610156,0.0066,0.7478,0.6701,-0.0122,-0.0055,0.0067,
1.704025,0.0044,0.7464,0.6731,-0.0208,-0.0031,0.0055,
1.804154,0.0056,0.7476,0.6660,-0.0067,-0.0165,-0.0049,
1.904404,0.0017,0.7456,0.6652,-0.0373,-0.0281,-0.0403,
2.004770,0.0012,0.7439,0.6816,-0.0257,-0.0177,-0.0232,
2.104938,0.0012,0.7446,0.6623,-0.0458,0.0305,-0.0226,
2.204766,0.0032,0.7290,0.7356,0.0269,0.0354,-0.0128,
