
time,gFx,gFy,gFz,wx,wy,wz,
0.097766,-0.1561,0.8116,0.5438,0.0214,0.0874,-0.0049,
0.198078,-0.1632,0.8047,0.5866,0.0874,0.2541,0.0183,
0.298235,-0.2018,0.8270,0.5697,0.1930,0.5070,0.0562,
0.398635,-0.1915,0.8179,0.4957,0.1356,0.2492,0.0947,
0.499380,-0.1793,0.8316,0.4984,-0.1130,-0.0544,-0.0232,
0.599410,-0.2040,0.8309,0.5521,-0.0391,-0.1118,-0.0403,
0.700081,-0.2023,0.8275,0.5365,-0.0409,-0.1081,-0.0128,
0.800268,-0.1910,0.8240,0.5607,0.0373,0.0354,0.0171,
0.901535,-0.2057,0.8316,0.5096,0.0696,0.0568,0.0092,
1.001285,-0.2057,0.8253,0.5353,-0.0660,-0.0544,-0.0049,
1.101259,-0.1920,0.8250,0.5262,-0.0550,-0.0935,-0.0061,
1.203341,-0.1913,0.8182,0.5485,-0.1417,-0.1607,-0.0281,
1.303759,-0.1869,0.8106,0.5739,-0.0733,-0.0556,-0.0214,
1.404221,-0.1879,0.8099,0.5683,-0.1081,-0.0757,-0.0324,
1.503591,-0.1849,0.8023,0.5927,-0.0825,-0.0421,-0.0122,
1.604521,-0.1842,0.8099,0.5560,-0.0916,-0.1014,-0.0073,
1.704510,-0.1652,0.7703,0.6291,-0.3354,-0.2016,-0.0501,
1.804730,-0.1730,0.7718,0.6511,-0.0195,0.0709,-0.0147,
1.904336,-0.1693,0.7691,0.5934,-0.0874,0.0018,-0.0043,
2.004701,-0.1652,0.7549,0.6709,-0.0660,-0.0568,0.0018,
