
time,gFx,gFy,gFz,wx,wy,wz,
0.098333,-0.0687,0.7500,0.6455,0.4380,0.5773,0.0666,
0.198681,-0.0936,0.7683,0.6071,0.1491,0.2932,0.0507,
0.299149,-0.0938,0.7788,0.6369,-0.0409,-0.0519,0.0281,
0.399194,-0.0801,0.7556,0.6569,-0.0232,0.0244,-0.0495,
0.499184,-0.0767,0.7627,0.6459,-0.0324,-0.1161,-0.0024,
0.600041,-0.0850,0.7703,0.6572,0.0635,0.0275,-0.0147,
0.700035,-0.0752,0.7725,0.6174,0.0269,-0.0177,-0.0049,
0.800722,-0.0887,0.7661,0.6381,-0.0140,-0.0250,-0.0177,
0.900776,-0.0919,0.7705,0.6447,-0.1148,-0.1387,-0.0409,
1.001150,-0.0801,0.7395,0.6867,-0.1894,-0.2480,-0.0660,
1.100842,-0.0792,0.7605,0.6630,-0.0562,0.0153,-0.0244,
1.201843,-0.0943,0.7427,0.6745,-0.1662,-0.0446,-0.0104,
1.302078,-0.0679,0.7219,0.6755,-0.2266,-0.1087,-0.0128,
1.403771,-0.0398,0.7122,0.7388,-0.1002,-0.0415,-0.0183,
1.503904,-0.0713,0.7085,0.6699,0.0672,0.1478,0.0159,
1.602934,-0.0594,0.7087,0.7676,0.1210,0.0519,-0.0037,
