
time,gFx,gFy,gFz,wx,wy,wz,
0.097942,-0.0840,0.8465,0.5257,0.2413,0.2498,0.0684,
0.197930,-0.1026,0.8585,0.5008,0.1924,0.2028,-0.1545,
0.298515,-0.1407,0.8810,0.4757,0.0623,0.2132,0.0293,
0.398574,-0.1112,0.8675,0.4884,-0.0293,0.2285,0.1881,
0.499219,-0.1038,0.8499,0.5030,-0.0819,0.0690,-0.0263,
0.599977,-0.1107,0.8582,0.5165,0.0024,-0.1136,-0.1020,
0.700216,-0.1160,0.8658,0.4754,0.0501,-0.0709,-0.0507,
0.800276,-0.1331,0.8680,0.4862,-0.0287,-0.0629,-0.0446,
0.900529,-0.1410,0.8697,0.5077,0.0067,-0.0092,-0.0031,
1.000797,-0.1219,0.8622,0.4923,-0.0470,-0.0073,-0.0281,
1.101269,-0.1212,0.8624,0.4840,-0.1735,-0.2034,-0.0501,
1.201486,-0.1126,0.8429,0.5316,-0.1845,-0.1594,-0.0599,
1.302185,-0.1495,0.8636,0.5091,-0.3201,-0.2786,0.0189,
1.402535,-0.0687,0.7977,0.6000,-0.5632,-0.3042,0.1093,
1.503418,-0.0691,0.7793,0.7258,-0.0330,-0.0886,0.0086,
1.604218,-0.0459,0.7908,0.5854,0.0122,-0.1277,0.0275,
1.703976,-0.0430,0.7806,0.6225,-0.0238,-0.0470,-0.0452,
1.805425,-0.0542,0.7930,0.6169,0.0238,-0.0250,0.0104,
1.905101,-0.0396,0.7886,0.5995,-0.0104,0.0495,0.0208,
