
time,gFx,gFy,gFz,wx,wy,wz,
0.098816,-0.3674,0.9242,-0.1065,0.1723,0.0104,0.0660,
0.198865,-0.3384,0.8976,-0.1517,-0.0623,-0.0257,-0.0281,
0.299260,-0.3799,0.9262,-0.1217,0.0031,0.0696,-0.1002,
0.399401,-0.3794,0.9169,-0.1146,-0.0409,0.0183,-0.0983,
0.499652,-0.4187,0.9188,-0.1412,0.1662,0.0434,-0.0996,
0.600117,-0.4187,0.9135,-0.1366,-0.0556,-0.1075,0.0165,
0.702136,-0.3789,0.9032,-0.1094,0.0965,-0.1326,0.0165,
0.802072,-0.3904,0.8983,-0.1671,-0.0153,0.0519,-0.0214,
0.902798,-0.3975,0.9066,-0.1314,-0.0733,-0.0220,-0.0275,
1.002495,-0.3909,0.9047,-0.1527,-0.0519,0.0996,-0.0373,
1.102059,-0.4126,0.9054,-0.1302,-0.0379,0.0733,-0.0147,
1.202099,-0.4139,0.9081,-0.1241,0.0403,-0.0531,0.0336,
1.302680,-0.3916,0.9047,-0.1498,-0.0073,-0.0843,0.0483,
1.403071,-0.4085,0.9139,-0.1395,0.0709,0.0092,0.0684,
1.503680,-0.3814,0.9049,-0.1402,0.0507,-0.0421,0.0660,
1.604373,-0.3731,0.9088,-0.1537,-0.0434,-0.0324,0.0275,
1.705100,-0.3858,0.9142,-0.1119,-0.0831,0.0232,0.0305,
1.806669,-0.3860,0.9118,-0.1124,-0.0128,-0.0916,0.0971,
1.906041,-0.3689,0.9227,-0.1385,0.0079,-0.0568,0.0550,
2.007040,-0.3584,0.9110,-0.1407,0.0024,-0.0953,0.0367,
2.106967,-0.3498,0.9171,-0.0994,0.0177,-0.0312,-0.0238,
2.207901,-0.3640,0.9242,-0.1236,0.0421,0.0733,-0.0116,
2.307173,-0.3775,0.9225,-0.1307,-0.0916,-0.0116,-0.0177,
