
time,gFx,gFy,gFz,wx,wy,wz,
0.100199,-0.0379,0.6337,0.7842,0.1906,0.1112,-0.0360,
0.200276,-0.0322,0.6428,0.7608,0.1814,0.2254,-0.1264,
0.300448,-0.0853,0.6623,0.7566,-0.0116,0.4282,-0.1393,
0.400754,-0.1190,0.6467,0.7832,-0.0501,0.0092,0.0098,
0.500919,-0.1114,0.6369,0.7776,-0.0580,-0.0189,0.0116,
0.601625,-0.1114,0.6362,0.8055,-0.0293,-0.0513,0.0208,
0.701834,-0.0911,0.6411,0.7845,0.0971,-0.0079,-0.0134,
0.802465,-0.1136,0.6391,0.7593,0.0318,-0.0147,0.0006,
0.902790,-0.0980,0.6415,0.7652,-0.0086,-0.0018,-0.0024,
1.002698,-0.1058,0.6425,0.7872,-0.0391,-0.0202,-0.0006,
1.103649,-0.0963,0.6396,0.7679,-0.0049,-0.0153,0.0061,
1.203685,-0.0963,0.6391,0.7828,-0.0348,-0.0415,0.0110,
1.304771,-0.1109,0.6418,0.8055,-0.0024,-0.1271,0.0232,
1.405373,-0.0821,0.6281,0.7710,-0.0867,-0.0324,0.0043,
1.506517,-0.0816,0.6337,0.7930,0.0202,-0.0250,-0.0128,
1.606907,-0.0757,0.6306,0.7825,0.0006,-0.0415,0.0037,
1.708187,-0.0784,0.6320,0.7862,0.0171,-0.0715,-0.0055,
1.808587,-0.0555,0.6059,0.8204,-0.0861,-0.2242,-0.0134,
1.909296,-0.0721,0.6440,0.7608,0.1197,-0.0165,-0.0550,
2.009323,-0.0618,0.6244,0.7544,-0.0727,0.0312,0.0177,
2.108407,-0.0430,0.6232,0.8135,0.0489,0.0134,-0.0257,
