
time,gFx,gFy,gFz,wx,wy,wz,
0.098126,0.8451,0.3926,-0.3836,0.0281,0.0067,0.0043,
0.198043,0.8482,0.3928,-0.3924,0.0073,0.0367,0.0122,
0.299436,0.8499,0.3906,-0.3645,-0.0159,0.0678,0.0122,
0.399385,0.8553,0.3926,-0.3662,-0.0232,0.0794,0.0525,
0.499949,0.8565,0.3958,-0.3611,-0.0226,0.0495,0.0232,
0.600247,0.8570,0.3902,-0.3391,0.0122,0.0208,0.0098,
0.700959,0.8646,0.3836,-0.3513,-0.0012,-0.0318,0.0159,
0.801282,0.8651,0.3799,-0.3626,-0.0049,-0.0458,-0.0183,
0.901312,0.8517,0.3953,-0.3687,-0.0086,-0.0183,-0.0208,
1.004061,0.8482,0.4060,-0.3748,-0.0031,0.0067,0.0079,
1.104203,0.8578,0.3806,-0.3474,0.0134,-0.0098,0.0440,
1.203635,0.8646,0.3733,-0.3667,0.0073,-0.0189,0.0110,
1.304882,0.8629,0.3743,-0.3662,0.0006,-0.0165,-0.0428,
1.405254,0.8514,0.3877,-0.3667,0.0006,-0.0275,-0.0623,
1.506262,0.8426,0.4031,-0.3594,0.0208,-0.0043,-0.0525,
1.607100,0.8419,0.4060,-0.3608,-0.0165,0.0049,-0.0092,
1.708366,0.8455,0.3990,-0.3621,-0.0086,-0.0031,0.0134,
1.808702,0.8560,0.3909,-0.3616,0.0122,-0.0012,0.0043,
1.909892,0.8536,0.3897,-0.3709,-0.0134,-0.0244,-0.0202,
2.010462,0.8487,0.3953,-0.3757,-0.0024,-0.0012,-0.0232,
2.109848,0.8416,0.4102,-0.3674,-0.0006,-0.0012,-0.0043,
2.211508,0.8438,0.4026,-0.3662,0.0257,0.0153,0.0244,
2.310339,0.8543,0.3943,-0.3733,-0.0281,-0.0275,0.0012,
2.410714,0.8521,0.3950,-0.3591,-0.0202,-0.0275,0.0202,
