
time,gFx,gFy,gFz,wx,wy,wz,
0.098297,-0.1456,0.7019,0.6941,0.6738,0.6811,0.0874,
0.198601,-0.1647,0.7688,0.5817,0.7019,0.8845,0.1998,
0.298691,-0.3032,0.8221,0.5067,0.1955,0.5553,-0.1814,
0.399540,-0.3213,0.8106,0.5553,0.1631,0.2413,0.0257,
0.499770,-0.3193,0.8319,0.4556,0.1442,0.2089,0.0489,
0.600541,-0.2692,0.8160,0.5062,-0.2627,-0.1802,-0.0470,
0.701310,-0.2897,0.8040,0.5394,0.0299,0.0024,0.0556,
0.801615,-0.2929,0.8038,0.5541,-0.0257,-0.0012,0.0562,
0.901475,-0.2946,0.8226,0.5003,0.0580,0.0812,0.0721,
1.002282,-0.2739,0.8206,0.5177,-0.0782,-0.0391,-0.0061,
1.102999,-0.2902,0.8184,0.5148,-0.0177,0.0202,0.0189,
1.203702,-0.2954,0.8209,0.5150,-0.1900,-0.1362,-0.0055,
1.303506,-0.2582,0.7857,0.5788,-0.1826,0.0159,-0.0318,
1.403571,-0.2656,0.7957,0.5316,-0.0421,-0.0354,0.0110,
1.504883,-0.2609,0.7947,0.5428,-0.1936,-0.1429,-0.0330,
1.605312,-0.2756,0.7759,0.5504,-0.7245,-0.3629,-0.1112,
1.705514,-0.2238,0.6638,0.7131,-0.9731,-0.7892,-0.2150,
1.806245,-0.1683,0.6081,0.8487,-0.2340,-0.2059,-0.0800,
1.906466,-0.2167,0.6513,0.7122,0.2224,0.2175,0.0977,
