
time,gFx,gFy,gFz,wx,wy,wz,
0.096416,-0.1021,0.8072,0.5866,0.0189,0.2541,-0.0061,
0.196574,-0.1202,0.8245,0.6059,0.1301,0.2217,0.0116,
0.297094,-0.1588,0.8275,0.5221,0.1814,0.4032,0.0666,
0.397547,-0.1669,0.8358,0.5140,-0.0525,0.0336,0.1252,
0.497527,-0.0975,0.8148,0.5783,-0.1002,-0.0183,-0.0177,
0.598233,-0.1126,0.8223,0.5697,0.0489,-0.0421,-0.0562,
0.698494,-0.1356,0.8248,0.5350,0.0238,-0.0244,-0.0568,
0.799194,-0.1459,0.8265,0.5556,-0.0073,0.0464,-0.0238,
0.901155,-0.1522,0.8253,0.5453,-0.0037,0.0660,-0.0079,
1.001884,-0.1346,0.8148,0.5675,-0.0666,-0.0305,-0.0006,
1.102473,-0.1434,0.8209,0.5578,-0.0403,-0.0660,-0.0312,
1.202175,-0.1473,0.8128,0.5695,-0.1387,-0.1729,-0.0428,
1.303962,-0.1561,0.8167,0.6025,-0.1869,-0.2999,-0.0006,
1.405514,-0.1153,0.8021,0.6213,-0.0360,-0.0641,-0.0434,
1.508006,-0.1461,0.8033,0.5758,-0.0660,-0.0018,0.0269,
1.608326,-0.1112,0.7862,0.6034,-0.1784,-0.0391,0.0177,
1.709526,-0.1092,0.7779,0.6318,-0.1655,-0.1118,0.0128,
1.809553,-0.1009,0.7710,0.6574,0.0012,-0.0556,-0.0092,
1.911727,-0.0938,0.7705,0.6152,0.0287,0.0440,-0.0031,
2.009781,-0.1222,0.7727,0.6701,-0.0586,-0.0806,-0.0110,
